"Date","Share Code","Year High (GHS)","Year Low (GHS)","Previous Closing Price VWAP (GHS)","Opening Price (GHS)","Closing Price VWAP (GHS)","Price Change (GHS)","Closing Bid Price (GHS)","Closing Offer Price (GHS)","Total Shares Traded","Total Value Traded","Last Transaction Price (GHS)"
"2017-04-20","GOIL","1.32","1.09","1.30","1.30","1.32","0.02","1.31","1.32","400","","1.32"
"2017-04-21","GOIL","1.32","1.09","1.32","1.32","1.32","0.00","1.31","","800","","1.32"
"2017-04-24","GOIL","1.32","1.09","1.32","1.32","1.31","-0.01","1.31","","5000","","1.31"
"2017-04-25","GOIL","1.32","1.09","1.31","1.31","1.32","0.01","1.32","1.33","2500","","1.32"
"2017-04-26","GOIL","1.35","1.09","1.32","1.32","1.35","0.03","1.34","","150100","","1.35"
"2017-04-27","GOIL","1.35","1.09","1.35","1.35","1.31","-0.04","1.31","1.35","45200","","1.31"
"2017-04-28","GOIL","1.35","1.09","1.31","1.31","1.31","0.00","1.32","","500","","1.31"
"2017-05-02","GOIL","1.35","1.09","1.31","1.31","1.32","0.01","1.33","","500","","1.32"
"2017-05-03","GOIL","1.35","1.09","1.32","1.32","1.32","0.00","1.32","","1100","","1.32"
"2017-05-04","GOIL","1.35","1.09","1.32","1.32","1.32","0.00","1.33","","0","","1.32"
"2017-05-05","GOIL","1.35","1.09","1.32","1.32","1.33","0.01","1.33","","1000","","1.33"
"2017-05-08","GOIL","1.35","1.09","1.33","1.33","1.33","0.00","1.34","","0","","1.33"
"2017-05-09","GOIL","1.41","1.09","1.33","1.33","1.40","0.07","1.42","","700","","1.41"
"2017-05-10","GOIL","1.41","1.09","1.40","1.40","1.41","0.01","1.42","","100","","1.41"
"2017-05-11","GOIL","1.41","1.09","1.41","1.41","1.41","0.00","1.41","","0","","1.41"
"2017-05-12","GOIL","1.41","1.09","1.41","1.41","1.41","0.00","1.41","","2000","","1.41"
"2017-05-15","GOIL","1.41","1.09","1.41","1.41","1.43","0.02","1.43","","18500","","1.41"
"2017-05-16","GOIL","1.41","1.09","1.43","1.41","1.43","0.00","1.51","","0","","1.41"
"2017-05-17","GOIL","1.41","1.09","1.43","1.41","1.51","0.08","1.52","","500","","1.41"
"2017-05-18","GOIL","1.53","1.09","1.51","1.51","1.53","0.02","","","18500","","1.53"
"2017-05-19","GOIL","1.57","1.09","1.53","1.51","1.57","0.04","1.57","","347300","","1.53"
"2017-05-22","GOIL","1.63","1.09","1.57","1.51","1.63","0.06","1.59","1.60","32300","","1.53"
"2017-05-23","GOIL","1.63","1.09","1.63","1.51","1.61","-0.02","1.61","","3100","","1.53"
"2017-05-24","GOIL","1.63","1.09","1.61","1.51","1.61","0.00","1.62","","0","","1.53"
"2017-05-26","GOIL","1.63","1.09","1.61","1.51","1.63","0.02","1.63","","2500","","1.53"
"2017-05-29","GOIL","1.63","1.09","1.63","1.51","1.63","0.00","1.64","","314400","","1.53"
"2017-05-30","GOIL","1.63","1.09","1.63","1.51","1.64","0.01","1.65","","21000","","1.53"
"2017-05-31","GOIL","1.63","1.09","1.64","1.51","1.65","0.01","1.66","1.70","35500","","1.53"
"2017-06-01","GOIL","1.63","1.09","1.65","1.51","1.63","-0.02","1.63","","34600","","1.63"
"2017-06-02","GOIL","1.63","1.09","1.63","1.51","1.63","0.00","1.63","1.70","0","","1.63"
"2017-06-05","GOIL","1.64","1.09","1.63","1.51","1.64","0.01","1.64","","1500","","1.64"
"2017-06-06","GOIL","1.67","1.09","1.64","1.64","1.67","0.03","1.67","1.70","277600","","1.67"
"2017-06-07","GOIL","1.67","1.09","1.67","1.67","1.67","0.00","1.66","1.70","8100","","1.67"
"2017-06-08","GOIL","1.68","1.09","1.67","1.67","1.68","0.01","1.67","1.68","1200","","1.68"
"2017-06-09","GOIL","1.71","1.09","1.68","1.70","1.70","0.02","1.70","1.75","6200","","1.71"
"2017-06-12","GOIL","1.71","1.09","1.70","1.70","1.71","0.01","1.72","1.75","23000","","1.71"
"2017-06-13","GOIL","1.72","1.09","1.71","1.71","1.72","0.01","1.73","1.75","17300","","1.72"
"2017-06-14","GOIL","1.75","1.09","1.72","1.72","1.75","0.03","1.74","1.75","2000","","1.75"
"2017-06-15","GOIL","1.75","1.09","1.75","1.72","1.77","0.02","1.77","","6400","","1.77"
"2017-06-16","GOIL","1.78","1.09","1.77","1.77","1.78","0.01","1.78","","9500","","1.78"
"2017-06-19","GOIL","1.78","1.09","1.78","1.77","1.78","0.00","1.79","","2200","","1.79"
"2017-06-20","GOIL","1.80","1.09","1.78","1.77","1.80","0.02","1.80","","41800","","1.80"
"2017-06-21","GOIL","1.80","1.09","1.80","1.77","1.80","0.00","1.80","","0","","1.80"
"2017-06-22","GOIL","1.80","1.09","1.80","1.77","1.80","0.00","1.79","","2400","","1.80"
"2017-06-23","GOIL","1.80","1.09","1.80","1.77","1.80","0.00","1.80","","7700","","1.80"
"2017-06-27","GOIL","1.80","1.09","1.80","1.77","1.80","0.00","1.81","","0","","1.80"
"2017-06-28","GOIL","1.82","1.09","1.80","1.77","1.82","0.02","1.83","","72500","","1.80"
"2017-06-29","GOIL","1.82","1.09","1.82","1.82","1.82","0.00","1.83","","0","","1.80"
"2017-06-30","GOIL","1.87","1.09","1.82","1.82","1.87","0.05","1.88","","421400","","1.87"
"2017-07-04","GOIL","1.88","1.09","1.87","1.82","1.88","0.01","1.90","","3700","","1.90"
"2017-07-05","GOIL","1.90","1.09","1.88","1.88","1.90","0.02","1.90","","1000","","1.90"
"2017-07-06","GOIL","1.94","1.09","1.90","1.90","1.94","0.04","1.94","","11500","","1.94"
"2017-07-07","GOIL","2.00","1.09","1.94","1.94","1.97","0.03","2.00","","9900","","2.00"
"2017-07-10","GOIL","2.02","1.09","1.97","1.97","2.02","0.05","2.02","","8600","","2.02"
"2017-07-11","GOIL","2.02","1.09","2.02","2.02","2.02","0.00","2.02","","0","","2.02"
"2017-07-12","GOIL","2.05","1.09","2.02","2.02","2.03","0.01","2.06","","600","","2.05"
"2017-07-13","GOIL","2.05","1.09","2.03","2.02","2.03","0.00","2.16","","0","","2.05"
"2017-07-14","GOIL","2.05","1.09","2.03","2.03","2.04","0.01","1.98","","7900","","2.00"
"2017-07-17","GOIL","2.05","1.09","2.04","2.04","2.05","0.01","2.08","","500","","2.05"
"2017-07-18","GOIL","2.06","1.09","2.05","2.05","2.06","0.01","2.08","","6500","","2.06"
"2017-07-19","GOIL","2.16","1.09","2.06","2.06","2.13","0.07","2.16","","10000","","2.15"
"2017-07-20","GOIL","2.16","1.09","2.13","2.13","2.15","0.02","2.15","2.20","143900","","2.16"
"2017-07-21","GOIL","2.18","1.09","2.15","2.13","2.18","0.03","2.17","","55100","","2.20"
"2017-07-24","GOIL","2.20","1.09","2.18","2.18","2.20","0.02","2.20","","3400","","2.20"
"2017-07-25","GOIL","2.22","1.09","2.20","2.20","2.22","0.02","2.22","2.25","100","","2.22"
"2017-07-26","GOIL","2.35","1.09","2.22","2.22","2.29","0.07","2.27","2.50","127500","","2.35"
"2017-07-27","GOIL","2.35","1.09","2.29","2.29","2.29","0.00","2.29","2.30","6100","","2.35"
"2017-07-28","GOIL","2.35","1.09","2.29","2.29","2.29","0.00","2.28","","5600","","2.35"
"2017-07-31","GOIL","2.35","1.09","2.29","2.29","2.30","0.01","2.29","2.30","24500","","2.30"
"2017-08-01","GOIL","2.35","1.09","2.30","2.30","2.30","0.00","2.29","2.30","13000","","2.30"
"2017-08-02","GOIL","2.35","1.09","2.30","2.30","2.30","0.00","","2.30","14400","","2.30"
"2017-08-03","GOIL","2.35","1.09","2.30","2.30","2.30","0.00","","","12000","","2.30"
"2017-08-04","GOIL","2.35","1.09","2.30","2.30","2.31","0.01","2.30","","37000","","2.33"
"2017-08-07","GOIL","2.35","1.09","2.31","2.31","2.32","0.01","","2.32","86600","","2.32"
"2017-08-08","GOIL","2.35","1.09","2.32","2.32","2.29","-0.03","2.29","2.32","12400","","2.29"
"2017-08-09","GOIL","2.35","1.09","2.29","2.29","2.32","0.03","2.29","","1000","","2.32"
"2017-08-10","GOIL","2.35","1.09","2.32","2.32","2.32","0.00","2.32","","600","","2.32"
"2017-08-11","GOIL","2.35","1.09","2.32","2.32","2.29","-0.03","2.29","2.30","11100","","2.29"
"2017-08-14","GOIL","2.35","1.09","2.29","2.29","2.29","0.00","2.29","2.30","32500","","2.29"
"2017-08-15","GOIL","2.35","1.09","2.29","2.29","2.29","0.00","2.29","","0","","2.29"
"2017-08-16","GOIL","2.35","1.09","2.29","2.29","2.30","0.01","2.29","2.30","8000","","2.30"
"2017-08-17","GOIL","2.35","1.09","2.30","2.30","2.30","0.00","","2.30","600","","2.30"
"2017-08-18","GOIL","2.35","1.09","2.30","2.30","2.30","0.00","","","19700","","2.30"
"2017-08-21","GOIL","2.35","1.09","2.30","2.30","2.30","0.00","2.30","","7200","","2.30"
"2017-08-22","GOIL","2.35","1.09","2.30","2.30","2.30","0.00","2.30","","10800","","2.30"
"2017-08-23","GOIL","2.35","1.09","2.30","2.30","2.31","0.01","2.31","2.32","61400","","2.31"
"2017-08-24","GOIL","2.35","1.09","2.31","2.31","2.32","0.01","2.30","2.32","80000","","2.31"
"2017-08-25","GOIL","2.35","1.09","2.32","2.32","2.32","0.00","2.31","","93200","","2.31"
"2017-08-28","GOIL","2.35","1.09","2.32","2.32","2.32","0.00","","","0","","2.31"
"2017-08-29","GOIL","2.35","1.09","2.32","2.32","2.31","-0.01","2.31","","3300","","2.31"
"2017-08-30","GOIL","2.35","1.09","2.31","2.31","2.31","0.00","","2.31","5200","","2.31"
"2017-08-31","GOIL","2.35","1.09","2.31","2.31","2.31","0.00","2.31","","7600","","2.31"
"2017-09-04","GOIL","2.35","1.09","2.31","2.31","2.31","0.00","","2.31","0","","2.31"
"2017-09-05","GOIL","2.35","1.09","2.31","2.31","2.31","0.00","2.31","2.32","72000","","2.31"
"2017-09-06","GOIL","2.35","1.09","2.31","2.31","2.31","0.00","2.31","2.32","10000","","2.31"
"2017-09-07","GOIL","2.35","1.09","2.31","2.31","2.32","0.01","2.31","2.32","200","","2.32"
"2017-09-08","GOIL","2.35","1.09","2.32","2.32","2.31","-0.01","2.31","2.32","1600","","2.31"
"2017-09-11","GOIL","2.35","1.09","2.31","2.31","2.31","0.00","2.31","2.32","8500","","2.31"
"2017-09-12","GOIL","2.35","1.09","2.31","2.31","2.31","0.00","2.31","2.32","84200","","2.31"
"2017-09-13","GOIL","2.35","1.09","2.31","2.31","2.32","0.01","2.32","2.34","5000","","2.32"
"2017-09-14","GOIL","2.35","1.09","2.32","2.32","2.32","0.00","2.32","","91500","","2.32"
"2017-09-15","GOIL","2.35","1.09","2.32","2.32","2.32","0.00","2.32","2.34","3400","","2.32"
"2017-09-18","GOIL","2.35","1.09","2.32","2.32","2.32","0.00","2.32","","15100","","2.32"
"2017-09-19","GOIL","2.35","1.09","2.32","2.32","2.32","0.00","2.32","","100","","2.32"
"2017-09-20","GOIL","2.35","1.09","2.32","2.32","2.32","0.00","2.32","","1200","","2.32"
"2017-09-22","GOIL","2.35","1.09","2.32","2.32","2.33","0.01","2.33","","8900","","2.33"
"2017-09-25","GOIL","2.35","1.09","2.33","2.33","2.32","-0.01","2.32","2.33","2900","","2.32"
"2017-09-26","GOIL","2.35","1.09","2.32","2.32","2.32","0.00","2.33","","100","","2.32"
"2017-09-27","GOIL","2.35","1.09","2.32","2.32","2.35","0.03","2.35","","16800","","2.32"
"2017-09-28","GOIL","2.35","1.09","2.35","2.32","2.35","0.00","2.36","","112200","","2.32"
"2017-09-29","GOIL","2.36","1.09","2.35","2.35","2.36","0.01","2.36","","22000","","2.36"
"2017-10-02","GOIL","2.36","1.09","2.36","2.36","2.36","0.00","2.35","2.40","0","","2.36"
"2017-10-03","GOIL","2.36","1.09","2.36","2.36","2.36","0.00","2.36","2.40","200","","2.36"
"2017-10-04","GOIL","2.36","1.09","2.36","2.36","2.36","0.00","2.36","2.40","0","","2.36"
"2017-10-05","GOIL","2.38","1.09","2.36","2.36","2.38","0.02","2.38","2.40","4100","","2.38"
"2017-10-06","GOIL","2.40","1.09","2.38","2.38","2.40","0.02","2.40","2.50","24100","","2.40"
"2017-10-09","GOIL","2.40","1.09","2.40","2.38","2.40","0.00","2.40","2.50","200","","2.40"
"2017-10-10","GOIL","2.40","1.09","2.40","2.40","2.40","0.00","2.40","","31600","","2.40"
"2017-10-11","GOIL","2.40","1.09","2.40","2.40","2.40","0.00","2.40","2.41","3400","","2.40"
"2017-10-12","GOIL","2.40","1.09","2.40","2.40","2.40","0.00","2.40","2.41","0","","2.40"
"2017-10-13","GOIL","2.42","1.09","2.40","2.40","2.42","0.02","2.42","","3300","","2.42"
"2017-10-16","GOIL","2.42","1.09","2.42","2.42","2.42","0.00","2.42","","1600","","2.42"
"2017-10-17","GOIL","2.43","1.09","2.42","2.42","2.43","0.01","2.44","","400","","2.43"
"2017-10-18","GOIL","2.46","1.09","2.43","2.43","2.46","0.03","2.46","","5000","","2.46"
"2017-10-19","GOIL","2.46","1.09","2.46","2.46","2.46","0.00","2.46","","0","","2.46"
